"sample_index","timestamp_utc","elapsed_seconds","pid","parent_pid","process_name","instance_key","event","cpu_total_seconds","working_set_bytes","private_bytes","error"
"45","2026-09-12T05:27:49.3235247Z","73.583988","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"45","2026-09-12T05:27:49.3431389Z","73.603602","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"45","2026-09-12T05:27:49.3635145Z","73.623979","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"46","2026-09-12T05:27:50.8374875Z","75.097967","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"46","2026-09-12T05:27:50.8582555Z","75.118734","117368","27016","UnrealEditor","117368:639247875957124820","Sample","98.125000","3391086592","3472150528",""
"46","2026-09-12T05:27:50.8786862Z","75.139166","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"46","2026-09-12T05:27:50.8996942Z","75.160173","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"46","2026-09-12T05:27:50.9204905Z","75.180976","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"47","2026-09-12T05:27:52.4242769Z","76.684770","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"47","2026-09-12T05:27:52.4444206Z","76.704914","117368","27016","UnrealEditor","117368:639247875957124820","Sample","99.937500","3391086592","3472150528",""
"47","2026-09-12T05:27:52.4636485Z","76.724144","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"47","2026-09-12T05:27:52.4835480Z","76.744043","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"47","2026-09-12T05:27:52.5034173Z","76.763912","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"48","2026-09-12T05:27:54.0470397Z","78.307548","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"48","2026-09-12T05:27:54.0669224Z","78.327432","117368","27016","UnrealEditor","117368:639247875957124820","Sample","101.828125","3390152704","3471216640",""
"48","2026-09-12T05:27:54.0858375Z","78.346347","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"48","2026-09-12T05:27:54.1058814Z","78.366390","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"48","2026-09-12T05:27:54.1254148Z","78.385924","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"49","2026-09-12T05:27:55.6414738Z","79.901999","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"49","2026-09-12T05:27:55.6652861Z","79.925812","117368","27016","UnrealEditor","117368:639247875957124820","Sample","104.218750","3390160896","3471347712",""
"49","2026-09-12T05:27:55.6917502Z","79.952276","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"49","2026-09-12T05:27:55.7264740Z","79.987003","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"49","2026-09-12T05:27:55.7556562Z","80.016183","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"50","2026-09-12T05:27:57.5200049Z","81.780548","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"50","2026-09-12T05:27:57.5426890Z","81.803233","117368","27016","UnrealEditor","117368:639247875957124820","Sample","106.953125","3384492032","3465678848",""
"50","2026-09-12T05:27:57.5669053Z","81.827450","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"50","2026-09-12T05:27:57.5908033Z","81.851347","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"50","2026-09-12T05:27:57.6142455Z","81.874790","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"51","2026-09-12T05:27:59.2590037Z","83.519569","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"51","2026-09-12T05:27:59.2827421Z","83.543301","117368","27016","UnrealEditor","117368:639247875957124820","Sample","109.234375","3380428800","3461615616",""
"51","2026-09-12T05:27:59.3055560Z","83.566117","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"51","2026-09-12T05:27:59.3304926Z","83.591053","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"51","2026-09-12T05:27:59.3546350Z","83.615195","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"52","2026-09-12T05:28:00.9224009Z","85.182990","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28835840","19537920",""
"52","2026-09-12T05:28:00.9459531Z","85.206530","117368","27016","UnrealEditor","117368:639247875957124820","Sample","111.546875","3380441088","3461615616",""
"52","2026-09-12T05:28:00.9693998Z","85.229976","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","86269952","94195712",""
"52","2026-09-12T05:28:00.9997007Z","85.260278","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42766336","22216704",""
"52","2026-09-12T05:28:01.0242628Z","85.284840","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"53","2026-09-12T05:28:02.5841087Z","86.844708","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"53","2026-09-12T05:28:02.6071693Z","86.867761","117368","27016","UnrealEditor","117368:639247875957124820","Sample","114.078125","3379589120","3461414912",""
"53","2026-09-12T05:28:02.6312247Z","86.891817","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85917696","93700096",""
"53","2026-09-12T05:28:02.6558107Z","86.916404","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42549248","21876736",""
"53","2026-09-12T05:28:02.6826537Z","86.943248","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38899712","24317952",""
"54","2026-09-12T05:28:04.2358722Z","88.496481","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"54","2026-09-12T05:28:04.2592306Z","88.519839","117368","27016","UnrealEditor","117368:639247875957124820","Sample","116.265625","3379601408","3461545984",""
"54","2026-09-12T05:28:04.2825578Z","88.543165","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85917696","93700096",""
"54","2026-09-12T05:28:04.3045412Z","88.565149","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42549248","21876736",""
"54","2026-09-12T05:28:04.3269131Z","88.587523","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"55","2026-09-12T05:28:05.9061156Z","90.166742","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"55","2026-09-12T05:28:05.9278501Z","90.188474","117368","27016","UnrealEditor","117368:639247875957124820","Sample","119.015625","3379658752","3461640192",""
"55","2026-09-12T05:28:05.9479627Z","90.208586","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85917696","93700096",""
"55","2026-09-12T05:28:05.9685286Z","90.229153","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42541056","21860352",""
"55","2026-09-12T05:28:05.9888896Z","90.249513","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"56","2026-09-12T05:28:07.5066327Z","91.767272","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"56","2026-09-12T05:28:07.5267216Z","91.787360","117368","27016","UnrealEditor","117368:639247875957124820","Sample","121.343750","3379658752","3461640192",""
"56","2026-09-12T05:28:07.5471129Z","91.807753","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85917696","93700096",""
"56","2026-09-12T05:28:07.5680364Z","91.828677","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42618880","21917696",""
"56","2026-09-12T05:28:07.5877531Z","91.848392","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"57","2026-09-12T05:28:09.2550715Z","93.515728","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"57","2026-09-12T05:28:09.2785580Z","93.539215","117368","27016","UnrealEditor","117368:639247875957124820","Sample","123.671875","3379658752","3461640192",""
"57","2026-09-12T05:28:09.3021252Z","93.562782","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85917696","93700096",""
"57","2026-09-12T05:28:09.3258501Z","93.586511","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42618880","21917696",""
"57","2026-09-12T05:28:09.3492825Z","93.609939","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"58","2026-09-12T05:28:10.9491394Z","95.209812","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"58","2026-09-12T05:28:10.9737761Z","95.234447","117368","27016","UnrealEditor","117368:639247875957124820","Sample","126.343750","3379646464","3461607424",""
"58","2026-09-12T05:28:10.9969944Z","95.257669","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85921792","93700096",""
"58","2026-09-12T05:28:11.0214994Z","95.282173","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42573824","21860352",""
"58","2026-09-12T05:28:11.0431004Z","95.303774","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"59","2026-09-12T05:28:12.6137628Z","96.874450","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"59","2026-09-12T05:28:12.6363389Z","96.897027","117368","27016","UnrealEditor","117368:639247875957124820","Sample","129.000000","3379654656","3461615616",""
"59","2026-09-12T05:28:12.6604217Z","96.921111","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.828125","85921792","93700096",""
"59","2026-09-12T05:28:12.6827124Z","96.943401","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42573824","21860352",""
"59","2026-09-12T05:28:12.7069809Z","96.967671","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"60","2026-09-12T05:28:14.2617978Z","98.522501","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"60","2026-09-12T05:28:14.2839296Z","98.544635","117368","27016","UnrealEditor","117368:639247875957124820","Sample","131.203125","3379621888","3461582848",""
"60","2026-09-12T05:28:14.3056530Z","98.566358","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"60","2026-09-12T05:28:14.3287645Z","98.589469","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.250000","42569728","21856256",""
"60","2026-09-12T05:28:14.3504876Z","98.611192","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"61","2026-09-12T05:28:15.9803338Z","100.241055","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"61","2026-09-12T05:28:16.0063392Z","100.267059","117368","27016","UnrealEditor","117368:639247875957124820","Sample","133.703125","3379232768","3461582848",""
"61","2026-09-12T05:28:16.0407643Z","100.301486","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"61","2026-09-12T05:28:16.0667702Z","100.327492","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42569728","21856256",""
"61","2026-09-12T05:28:16.0914517Z","100.352173","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"62","2026-09-12T05:28:17.7124364Z","101.973173","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"62","2026-09-12T05:28:17.7346967Z","101.995434","117368","27016","UnrealEditor","117368:639247875957124820","Sample","137.703125","3379232768","3461582848",""
"62","2026-09-12T05:28:17.7569287Z","102.017667","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"62","2026-09-12T05:28:17.7838225Z","102.044561","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"62","2026-09-12T05:28:17.8086949Z","102.069432","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"63","2026-09-12T05:28:19.3808220Z","103.641576","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"63","2026-09-12T05:28:19.4044240Z","103.665178","117368","27016","UnrealEditor","117368:639247875957124820","Sample","142.187500","3379236864","3461582848",""
"63","2026-09-12T05:28:19.4269669Z","103.687721","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"63","2026-09-12T05:28:19.4505629Z","103.711317","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"63","2026-09-12T05:28:19.4741244Z","103.734880","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"64","2026-09-12T05:28:21.0614726Z","105.322242","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"64","2026-09-12T05:28:21.0851449Z","105.345913","117368","27016","UnrealEditor","117368:639247875957124820","Sample","146.109375","3379490816","3461582848",""
"64","2026-09-12T05:28:21.1080245Z","105.368794","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"64","2026-09-12T05:28:21.1303178Z","105.391088","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"64","2026-09-12T05:28:21.1536687Z","105.414438","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"65","2026-09-12T05:28:22.7395574Z","107.000342","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"65","2026-09-12T05:28:22.7637238Z","107.024510","117368","27016","UnrealEditor","117368:639247875957124820","Sample","150.031250","3379490816","3461582848",""
"65","2026-09-12T05:28:22.7849640Z","107.045750","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85921792","93700096",""
"65","2026-09-12T05:28:22.8103440Z","107.071129","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"65","2026-09-12T05:28:22.8354814Z","107.096268","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"66","2026-09-12T05:28:24.4437788Z","108.704581","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"66","2026-09-12T05:28:24.4676333Z","108.728435","117368","27016","UnrealEditor","117368:639247875957124820","Sample","154.093750","3447246848","3461582848",""
"66","2026-09-12T05:28:24.4909447Z","108.751747","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85925888","93700096",""
"66","2026-09-12T05:28:24.5142245Z","108.775027","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"66","2026-09-12T05:28:24.5386543Z","108.799458","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"67","2026-09-12T05:28:26.2439158Z","110.504735","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"67","2026-09-12T05:28:26.2680261Z","110.528845","117368","27016","UnrealEditor","117368:639247875957124820","Sample","158.265625","3488198656","3461582848",""
"67","2026-09-12T05:28:26.2911143Z","110.551934","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85925888","93700096",""
"67","2026-09-12T05:28:26.3141334Z","110.574954","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"67","2026-09-12T05:28:26.3380955Z","110.598917","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"68","2026-09-12T05:28:27.9511066Z","112.211942","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"68","2026-09-12T05:28:27.9753904Z","112.236228","117368","27016","UnrealEditor","117368:639247875957124820","Sample","162.296875","3511853056","3461582848",""
"68","2026-09-12T05:28:27.9997947Z","112.260630","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85925888","93700096",""
"68","2026-09-12T05:28:28.0209043Z","112.281741","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"68","2026-09-12T05:28:28.0471816Z","112.308018","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"69","2026-09-12T05:28:29.6105882Z","113.871440","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"69","2026-09-12T05:28:29.6341985Z","113.895050","117368","27016","UnrealEditor","117368:639247875957124820","Sample","166.218750","3558744064","3461582848",""
"69","2026-09-12T05:28:29.6578635Z","113.918714","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.843750","85925888","93700096",""
"69","2026-09-12T05:28:29.6821373Z","113.942989","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"69","2026-09-12T05:28:29.7059374Z","113.966790","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"70","2026-09-12T05:28:31.3030899Z","115.563957","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"70","2026-09-12T05:28:31.3269429Z","115.587811","117368","27016","UnrealEditor","117368:639247875957124820","Sample","170.328125","3593871360","3461320704",""
"70","2026-09-12T05:28:31.3504768Z","115.611345","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"70","2026-09-12T05:28:31.3731835Z","115.634051","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"70","2026-09-12T05:28:31.3964414Z","115.657310","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"71","2026-09-12T05:28:33.1011835Z","117.362069","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"71","2026-09-12T05:28:33.1252035Z","117.386088","117368","27016","UnrealEditor","117368:639247875957124820","Sample","174.625000","3726315520","3461320704",""
"71","2026-09-12T05:28:33.1483331Z","117.409222","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"71","2026-09-12T05:28:33.1712912Z","117.432176","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"71","2026-09-12T05:28:33.1945147Z","117.455408","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"72","2026-09-12T05:28:34.7492310Z","119.010132","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"72","2026-09-12T05:28:34.7722810Z","119.033182","117368","27016","UnrealEditor","117368:639247875957124820","Sample","178.578125","3752816640","3461320704",""
"72","2026-09-12T05:28:34.7959074Z","119.056809","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"72","2026-09-12T05:28:34.8185929Z","119.079494","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"72","2026-09-12T05:28:34.8423376Z","119.103240","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"73","2026-09-12T05:28:36.4433996Z","120.704317","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"73","2026-09-12T05:28:36.4658227Z","120.726740","117368","27016","UnrealEditor","117368:639247875957124820","Sample","182.531250","3792306176","3461320704",""
"73","2026-09-12T05:28:36.4891826Z","120.750101","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"73","2026-09-12T05:28:36.5123605Z","120.773278","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"73","2026-09-12T05:28:36.5343693Z","120.795287","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"74","2026-09-12T05:28:38.1494707Z","122.410405","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"74","2026-09-12T05:28:38.1726314Z","122.433565","117368","27016","UnrealEditor","117368:639247875957124820","Sample","186.500000","3805618176","3461320704",""
"74","2026-09-12T05:28:38.1957561Z","122.456689","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"74","2026-09-12T05:28:38.2181756Z","122.479109","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"74","2026-09-12T05:28:38.2404499Z","122.501384","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"75","2026-09-12T05:28:39.8063757Z","124.067324","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"75","2026-09-12T05:28:39.8300110Z","124.090960","117368","27016","UnrealEditor","117368:639247875957124820","Sample","190.468750","3822817280","3461320704",""
"75","2026-09-12T05:28:39.8539287Z","124.114878","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"75","2026-09-12T05:28:39.8775603Z","124.138511","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"75","2026-09-12T05:28:39.9020313Z","124.162982","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"76","2026-09-12T05:28:41.5463232Z","125.807289","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"76","2026-09-12T05:28:41.5726427Z","125.833610","117368","27016","UnrealEditor","117368:639247875957124820","Sample","194.375000","3866935296","3462119424",""
"76","2026-09-12T05:28:41.5996759Z","125.860642","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"76","2026-09-12T05:28:41.6237026Z","125.884670","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"76","2026-09-12T05:28:41.6478932Z","125.908860","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"77","2026-09-12T05:28:43.2350292Z","127.496012","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"77","2026-09-12T05:28:43.2602705Z","127.521253","117368","27016","UnrealEditor","117368:639247875957124820","Sample","198.531250","3896905728","3462119424",""
"77","2026-09-12T05:28:43.2846618Z","127.545644","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"77","2026-09-12T05:28:43.3105884Z","127.571571","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"77","2026-09-12T05:28:43.3351780Z","127.596161","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"78","2026-09-12T05:28:44.9769754Z","129.237975","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28643328","19259392",""
"78","2026-09-12T05:28:45.0009222Z","129.261922","117368","27016","UnrealEditor","117368:639247875957124820","Sample","202.765625","3952951296","3462119424",""
"78","2026-09-12T05:28:45.0220023Z","129.283002","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"78","2026-09-12T05:28:45.0449463Z","129.305945","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"78","2026-09-12T05:28:45.0702177Z","129.331218","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"79","2026-09-12T05:28:46.6909755Z","130.951991","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28631040","19247104",""
"79","2026-09-12T05:28:46.7142577Z","130.975274","117368","27016","UnrealEditor","117368:639247875957124820","Sample","206.812500","3987668992","3461201920",""
"79","2026-09-12T05:28:46.7374872Z","130.998503","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"79","2026-09-12T05:28:46.7606077Z","131.021623","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"79","2026-09-12T05:28:46.7866678Z","131.047685","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"80","2026-09-12T05:28:48.3814200Z","132.642451","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28631040","19247104",""
"80","2026-09-12T05:28:48.4051727Z","132.666204","117368","27016","UnrealEditor","117368:639247875957124820","Sample","210.703125","4008509440","3461332992",""
"80","2026-09-12T05:28:48.4286825Z","132.689715","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"80","2026-09-12T05:28:48.4519809Z","132.713015","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"80","2026-09-12T05:28:48.4771908Z","132.738223","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"81","2026-09-12T05:28:50.0899946Z","134.351042","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28631040","19247104",""
"81","2026-09-12T05:28:50.1136366Z","134.374685","117368","27016","UnrealEditor","117368:639247875957124820","Sample","214.531250","4024926208","3462074368",""
"81","2026-09-12T05:28:50.1373929Z","134.398442","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"81","2026-09-12T05:28:50.1602340Z","134.421282","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"81","2026-09-12T05:28:50.1844653Z","134.445517","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"82","2026-09-12T05:28:51.7471461Z","136.008210","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28631040","19247104",""
"82","2026-09-12T05:28:51.7706595Z","136.031724","117368","27016","UnrealEditor","117368:639247875957124820","Sample","218.390625","4043628544","3462074368",""
"82","2026-09-12T05:28:51.7942288Z","136.055294","3024","117368","EpicWebHelper.exe","3024:639247876215207150","Sample","0.859375","85925888","93700096",""
"82","2026-09-12T05:28:51.8171799Z","136.078245","17692","117368","EpicWebHelper.exe","17692:639247876215552910","Sample","0.265625","42565632","21852160",""
"82","2026-09-12T05:28:51.8413960Z","136.102461","124248","117368","EpicWebHelper.exe","124248:639247876216080510","Sample","0.031250","38903808","24317952",""
"83","2026-09-12T05:28:53.4360880Z","137.697169","124584","117368","EpicWebHelper.exe","124584:639247876215723220","Sample","0.078125","28631040","19247104",""
